product_id,name,description,category,brand,price
97704,Xiaomi Pad 7 8GB 128GB,Xiaomi Pad 7 là máy tính bảng sở hữu cấu hình từ chip Snapdragon 7+ Gen 3 cùng với CPU Adreno 732 giúp mang lại hiệu năng ổn định. Sản phẩm sở hữu tấm nền IPS LCD cùng tần số 144Hz tối ưu khả năng hiển thị. Bên cạnh đó máy tính bảng Xiaomi này còn tối ưu khả năng quay chụp với camera chính 13MP cùng và selfie 8MP. ,Máy tính bảng,Xiaomi,10300000.0
98517,Samsung Galaxy S25 512GB,,Điện thoại,Samsung,26010000.0
74613,Samsung Galaxy S24 FE 5G 8GB 128GB,,Điện thoại,Samsung,16690000.0
104395,MacBook Air M4 13 inch 2025 10CPU 8GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,,Laptop,Apple,27990000.0
82060,Xiaomi Redmi Note 13 Pro 8GB 256GB ,,Điện thoại,Xiaomi,7850000.0
101612,iPad Air 11 inch M3 Wifi 256GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,19490000.0
104604,Máy tính bảng Lenovo Tab Plus Wifi 8GB 256GB ZADX0130VN - Kèm bao da ,,Máy tính bảng,Lenovo,7990000.0
100909,Xiaomi Pad 7 Pro 8GB 256GB ,"Xiaomi Pad 7 Pro là một chiếc máy tính bảng cao cấp có kích thước 251.2 x 173.4 x 6.18 mm, trọng lượng chỉ 500g siêu nhẹ, với thiết kế mặt kính, khung nhôm và mặt lưng nhôm. Máy hỗ trợ bút cảm ứng từ tính, rất tiện lợi cho việc thao tác trên màn hình. Màn hình IPS LCD 11.2 inch (2136 x 3200 pixels), hỗ trợ HDR10, Dolby Vision 144Hz, mang đến trải nghiệm hiển thị mượt mà.",Máy tính bảng,Xiaomi,13740000.0
98510,Samsung Galaxy S25 Plus 512GB,,Điện thoại,Samsung,29490000.0
43191,iPad Pro 11 inch 2022 M2 Wifi 128GB I Chính hãng Apple Việt Nam ,"Mới đây, thế hệ iPad Pro tiếp theo đã được chính thức cho ra mắt - còn được gọi là iPad Pro M4 với nhiều nâng cấp mạnh mẽ. Mua ngay iPad Pro M4 2024 tại CellphoneS!",Máy tính bảng,Apple,23990000.0
110949,TECNO Spark 40 6GB 128GB,">>> Xem thêm mẫu điện thoại Tecno Spark 40 Pro Plus mới, được ra mắt cùng Spark 40 với nhiều điểm nâng cấp đáng kễ về thiết kế, hiệu năng.",Điện thoại,,3490000.0
56073,Samsung Galaxy Tab A9 WIFI 4GB 64GB,"Samsung Galaxy Tab A9 wifi với màn hình kích thước lớn 8.7 inch WXGA+ cùng với thiết kế nhôm nguyên khối cứng cáp siêu mỏng 8mm, trọng lượng nhẹ chỉ 332g. Galaxy Tab A9 wifi với âm thanh Dolby Atmos cùng chip Helio G99 mang lại trải nghiệm dùng ổn định. Mẫu tablet Samsung này cũng hỗ trợ chụp ảnh và gọi video call với camera chính 8MP và camera selfie 2MP.",Máy tính bảng,Samsung,3920000.0
111488,HONOR X7c 8GB 256GB ,,Điện thoại,Hãng khác,5400000.0
83010,OPPO Reno12 5G 12GB 256GB,,Điện thoại,OPPO,12990000.0
100818,iPhone 16e 512GB | Chính hãng VN/A,"iPhone 16e 512GB là phiên bản bộ nhớ trong cao nhất trong dòng điện thoại iPhone 16e vừa được Apple ra mắt vào đầu 2025. iPhone 16e 512GB có thiết kế thời thượng với màn hình OLED 6.1 inch sắc nét, hiệu suất vượt trội từ chip A18 và được hỗ trợ công nghệ NFC mới nhất. Máy trang bị camera đơn 48MP cho chất lượng ảnh chi tiết. Với CPU 6 lõi, iPhone 16e đảm bảo tốc độ xử lý mượt mà và tối ưu hóa năng lượng. Thiết bị chạy iOS 18, hỗ trợ sạc pin 50% trong 30 phút.",Điện thoại,Apple,25990000.0
111972,OPPO A6 Pro 8GB 256GB,,Điện thoại,OPPO,0.0
111552,HONOR 400 5G 12GB 256GB ,,Điện thoại,HONOR,13250000.0
101116,Samsung Galaxy M55 5G 8GB 256GB,,Điện thoại,Samsung,10010000.0
83012,OPPO Reno12 F 5G 8GB 256GB,,Điện thoại,OPPO,9490000.0
112015,Xiaomi Pad Mini 8GB 256GB,,Máy tính bảng,Xiaomi,15990000.0
93386,Điện thoại Meizu Mblu 21 4GB 64GB ,"Điện thoại Meizu MBLU 21 được trang bị con chip xử lý Unisoc Tiger T606. Được sản xuất trên tiến trình 12nm, con chip 8 nhân này của Unisoc có tốc độ xung nhịp đạt tới 1.6GHz để luôn có thể xử lý các tác vụ một cách ổn định.",Điện thoại,Hãng khác,2490000.0
44646,iPad Air 5 10.9 inch (2022) WIFI 256GB I Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,20990000.0
112593,iPhone 17 Pro Max 1TB | Chính hãng,,Điện thoại,Apple,50990000.0
101873,Nothing Phone 3A 8GB 128GB,"Nothing Phone 3A có khả năng vận hành ổn định với bộ xử lý Qualcomm SM7635 Snapdragon 7s Gen 3 và dung lượng pin ấn tượng đến 5000 mAh. Sản phẩm còn có hệ thống 4 camera tiên tiến, hỗ trợ công cụ AI TrueLens 3. Thiết kế sang trọng và khả năng hiển thị trực quan của thiết bị cũng được người dùng đánh giá cao.",Điện thoại,Hãng khác,8990000.0
93648,Máy tính bảng Teclast T50 Plus 6GB 256GB,,Máy tính bảng,Hãng khác,4990000.0
82909,Xiaomi Redmi Pad Pro wifi 8GB 128GB,,Máy tính bảng,Xiaomi,7850000.0
96949,Điện thoại Nubia Z70 Ultra 5G 16GB 512GB bản đặc biệt,,Điện thoại,Nubia,23990000.0
91270,TECNO CAMON 30S 8GB 256GB,,Điện thoại,Hãng khác,5400000.0
104324,Samsung Galaxy Tab S10 FE Wifi 8GB 128GB,"Máy tính bảng Samsung Galaxy Tab S10 FE Wifi sở hữu màn hình 10.9 inch sắc nét, giúp người dùng thoải thích làm việc và giải trí hiệu quả mọi lúc mọi nơi. Bộ xử lý Exynos cao cấp cùng RAM 8GB mang đến hiệu năng đa nhiệm vượt trội, xử lý tác vụ mượt mà. Cùng với đó là các tính năng AI mới, hữu ích cho công việc, giải trí hàng ngày của người dùng.",Máy tính bảng,Samsung,11780000.0
90120,iPhone 16 Pro 1TB | Chính hãng VN/A,"iPhone 16 Pro đã gây ấn tượng với cụm camera tinh tế, nhưng iPhone 17 series với thiết kế hiện đại và tinh giản hơn thực sự là lựa chọn đáng sở hữu. Viền mỏng và hoàn thiện tỉ mỉ cùng hệ thống camera được thiết kế khác biệt hoàn toàn mang đến diện mạo sang trọng.",Điện thoại,Apple,43990000.0
65919,Samsung Galaxy Z Fold 6 12GB 256GB,"Samsung Z Fold 6 sở hữu thiết kế gập đẳng cấp cùng độ mỏng 12.1mm khi gập, 5.6mm khi mở và chỉ nặng 239g gọn nhẹ, linh hoạt cùng khung kim loại nhôm bền bỉ. Máy được tích hợp Snapdragon 8 thế hệ 3 tăng sức mạnh vượt trội. Pin 4400mAh cho trải nghiệm ấn tượng đến 12 giờ. Camera gồm 3 ống kính, quay phim đến chuẩn 8K quay chụp chuyên nghiệp hơn",Điện thoại,Samsung,43990000.0
87242,Nubia Music NFC 4GB 128GB (Bản đặc biệt),,Điện thoại,Hãng khác,2490000.0
72748,Samsung Galaxy S24 Ultra 12GB 512GB,"Đầu năm 2025, Samsung sẽ chính thức giới thiệu S25 Ultra với màn hình nâng cấp từ 6,8 inch lên 6,9 inch. Tìm hiểu ngay ngoài kích thước màn hình thì S25 Ultra còn có gì mới, giá bao nhiêu khi về thị trường Việt Nam tại CellphoneS.",Điện thoại,Samsung,36810000.0
112592,iPhone 17 Pro Max 512GB | Chính hãng,,Điện thoại,Apple,44490000.0
112185,Samsung Galaxy S25 FE 8GB 512GB,,Điện thoại,Samsung,21990000.0
111553,HONOR 400 Lite 5G 12GB 256GB,,Điện thoại,Hãng khác,8830000.0
94091,MacBook Pro 14 M4 Pro 12CPU 16GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,49990000.0
104478,Xiaomi POCO C71 4GB 128GB,"Xiaomi POCO C71 trang bị chip xử lý 8 nhân Unisoc T7250 kèm theo dung lượng RAM 4GB chuẩn LPDDR4X, bộ nhớ trong eMMC 5.1 rộng 128GB. Bên cạnh đó, màn hình HD+ 6.88 inch của máy còn đạt tốc độ quét 120Hz. Ngoài ra, mẫu điện thoại POCO này được tích hợp pin dung lượng 5200mAh, cho thời lượng lâu dài.",Điện thoại,Xiaomi,3150000.0
77351,iPad Air 6 M2 11 inch Wifi 128GB | Chính hãng Apple Việt Nam,iPad Air 6 sở hữu màn hình Retina 11 inch với công nghệ IPS cùng dải màu P3 hỗ trợ hiển thị hình ảnh sống động. iPad với màn hình độ sáng cao tới 500 nits cùng với lớp phủ oleophobia chống dấu vân tay vượt trội. Cùng với đó iPad Air 6 M2 2024 này hoạt động trên con chip Apple M2 cùng dung lượng RAM 8GB.,Máy tính bảng,Apple,16990000.0
67372,Xiaomi Redmi Pad SE Wifi (6GB 128GB),"Máy tính bảng Xiaomi Redmi Pad SE sở hữu màn hình LCD 11 inch với tần số quét 90hz cùng chứng nhận bảo vệ mắt TÜV Rheinland ánh sáng xanh thấp và không nhấp nháy. Cùng với đó, tablet còn được trang bị loa Dolby Atmos âm thanh nổi giúp mang lại trải nghiệm âm thanh ấn tượng. Máy với ba lựa chọn màu sắc là xanh bạc hà, tím Lavender và xám khoáng thạch.",Máy tính bảng,Xiaomi,5400000.0
112594,iPhone 17 Pro Max 2TB | Chính hãng,,Điện thoại,Apple,63990000.0
93649,Samsung Galaxy A16 LTE 4GB 128GB,"Samsung Galaxy A16 4G (LTE) là chiếc smartphone giá rẻ sở hữu màn hình Super AMOLED 6.7 inch, độ phân giải FHD+, đạt chuẩn kháng bụi chuẩn IP54. Máy trang bị chip Helio G99 8 nhân, RAM 4GB và ROM 128GB, viên pin lớn 5000mAh. Về khả năng chụp ảnh, Galaxy A16 4G sở hữu hệ thống camera sau 50MP + 5MP + 2MP, ống kính selfie 13MP, hỗ trợ sạc nhanh 25W.",Điện thoại,Samsung,5000000.0
104326,Samsung Galaxy Tab S10 FE Wifi 12GB 256GB ,,Máy tính bảng,Samsung,13740000.0
102243,Nubia V70 Design 8GB 128GB,,Điện thoại,Hãng khác,2790000.0
96373,TECNO SPARK 30 Pro 8GB 256GB Transformer - Chỉ có tại CellphoneS,,Điện thoại,Hãng khác,5200000.0
82082,Xiaomi Redmi 14C 4GB 128GB,"Xiaomi Redmi 14C  sở hữu vi xử lý MediaTek Helio G81-Ultra mạnh mẽ, giúp xử lý mượt mà các tác vụ hàng ngày và chơi game ổn định. Với màn hình 6.88 inch độ phân giải Full HD+, Redmi 14C mang lại trải nghiệm hình ảnh rõ nét và sống động. Đặc biệt, máy còn sở hữu dung lượng pin lớn 5160mAh đảm bảo thời gian sử dụng dài lâu, kết hợp với khả năng sạc nhanh, đem lại sự tiện lợi và liền mạch.",Điện thoại,Xiaomi,3240000.0
111557,TECNO Spark 40 8GB 256GB,">>> Xem thêm mẫu điện thoại Tecno Spark 40 Pro Plus mới, được ra mắt cùng Spark 40 với nhiều điểm nâng cấp đáng kễ về thiết kế, hiệu năng.",Điện thoại,Tecno,4190000.0
80611,Máy tính bảng Huawei MatePad (Papermatte) 11.5 inch 2025 8GB 256GB - Kèm bàn phím,"Huawei Matepad 11.5 hỗ trợ hiển thị hình ảnh chất lượng cao với độ phân giải 2200 x 1440 pixel trên màn hình TFT LCD 11.5 inches 120Hz. Chipset được tích hợp trên thế hệ Huawei tablet này là KirinT80 sẽ được đi kèm với mức dung lượng RAM 8GB và bộ nhớ trong 256GB, cung cấp khả năng xử lý đa tác vụ siêu mượt mà và lưu trữ rộng rãi. Đặc biệt hơn, sản phẩm máy tính bảng Huawei còn hỗ trợ sử dụng lâu dài trong các tác vụ nặng nhờ sở hữu viên pin dung lượng 7700 mAh.",Máy tính bảng,Huawei,9490000.0
67378,Xiaomi Redmi Note 13 Pro Plus 5G 8GB 256GB,,Điện thoại,Xiaomi,10780000.0
80473,Samsung Galaxy M55 12GB 256GB,"Samsung M55 lsở hữu thiết kế thời thượng với hai tùy chọn màu sắc: Đen Crom và Xanh Platinum, trang bị vi xử lý Snapdragon 7 Gen 1, mang lại hiệu năng vượt trội. Điện thoại sở hữu màn hình Super AMOLED+ với viền siêu mỏng và camera hỗ trợ tính năng Super HDR, mang lại chất lượng hình ảnh sắc nét. Pin 5000mAh cùng khả năng sạc nhanh 45W đảm bảo người dùng sử dụng lâu dài.",Điện thoại,Samsung,10990000.0
103273,"Máy tính bảng Lenovo Idea Tab Pro Wifi 8GB 256GB ZAE40190VN kèm bút, bàn phím",,Máy tính bảng,Lenovo,11990000.0
106783,Xiaomi POCO X7 5G 12GB 512GB,,Điện thoại,Xiaomi,9350000.0
107688,Tecno Pova 7 8GB 256GB,,Điện thoại,Hãng khác,5290000.0
65139,Samsung Galaxy Tab S9 Wifi 12GB 256GB,,Máy tính bảng,Samsung,21600000.0
73651,Xiaomi POCO X6 Pro 5G 8GB 256GB - Chỉ có tại CellphoneS,,Điện thoại,Xiaomi,9790000.0
95960,OPPO Reno13 F 5G 12GB 256GB,,Điện thoại,OPPO,10990000.0
102814,MacBook Air M4 13 inch 2025 10CPU 10GPU 16GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,,Laptop,Apple,32990000.0
55190,iPad Gen 10 10.9 inch 2022 Wifi 256GB I Chính hãng Apple Việt Nam ,,Máy tính bảng,Apple,16990000.0
102242,Nubia V70 Max 6GB 128GB,,Điện thoại,Hãng khác,2590000.0
81813,iPad Pro M4 13 inch Wifi 256GB I Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,37990000.0
105896,ZTE Nubia Z60S Pro 16GB 512GB,,Điện thoại,Hãng khác,13000000.0
79327,"Máy Tính Bảng Lenovo Tab M11 4G (4GB 64GB) ZADB0134VN - Kèm bút, bao da",,Máy tính bảng,Lenovo,5790000.0
111461,HONOR X5b 4GB 64GB ,,Điện thoại,Hãng khác,2160000.0
79335,Máy Tính Bảng Lenovo Tab M11 4G 8GB 128GB ZADB0162VN,,Máy tính bảng,Lenovo,6690000.0
111979,Nubia Pad Pro 12GB 256GB,,Máy tính bảng,Nubia,13990000.0
88446,Itel RS4 8GB 256GB NFC,,Điện thoại,Hãng khác,3990000.0
92982,iPad mini 7 2024 Wifi 256GB | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,16490000.0
65014,Xiaomi Pad 6 8GB 256GB,,Máy tính bảng,Xiaomi,10490000.0
110950,Samsung Galaxy Tab A11 Wifi 4GB 64GB,,Máy tính bảng,Samsung,3990000.0
111556,Máy tính bảng Teclast 4G T50 PLUS 8GB 256GB,,Máy tính bảng,Hãng khác,4990000.0
101849,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB | Chính hãng Apple Việt Nam,,Laptop,Apple,31990000.0
72750,Samsung Galaxy S24 Plus 12GB 512GB,"Năm 2025, Samsung chính thức giới thiệu thế hệ kế nhiệm của S24 Plus là S25 Plus với nhiều cải tiến thiết thực. Cùng CellphoneS tìm hiểu ngay thông số, giá bán Samsung S25 Plus chính hãng tại Việt Nam nhé!",Điện thoại,Samsung,29940000.0
108966,Máy tính bảng Huawei MatePad 11.5 inch 2025 6GB 128GB - Kèm bàn phím,,Máy tính bảng,Huawei,6568000.0
64832,Nubia Neo 8GB 256GB ,,Điện thoại,Hãng khác,4990000.0
108829,OPPO A5i Pro 8GB 128GB,,Điện thoại,OPPO,5490000.0
92993,Nothing Phone 2A 5G 8GB 128GB - Chỉ có tại CellphoneS,"Điện thoại Nothing Phone 2A nổi bật với thiết kế bắt mắt cùng màn hình Flexible AMOLED 6.7 inch phẳng cùng tần số quét 120Hz và độ sáng 1.300 nits. Bên trong, thiết bị được trang bị chip Dimensity 7200 Pro, hệ thống camera kép 50MP cùng viên pin 5000mAh. ",Điện thoại,Hãng khác,8990000.0
111281,Máy tính bảng Huawei MatePad Pro 12.2 2025 12GB 512GB kèm bàn phím,,Máy tính bảng,Huawei,23990000.0
69514,Samsung Galaxy Tab S9 FE Plus WIFI 8GB 128GB,,Máy tính bảng,Samsung,13740000.0
96765,Infinix Hot 50 Pro Plus 8GB 256GB,"Điện thoại Infinix Hot 50 Pro Plus tích hợp chipset xử lý Media Tek Helio G100 kèm GPU đồ họa Mail-G57 kết hợp RAM 8GB và bộ nhớ trong lên đến 256GB. Hơn thế nữa, chiếc smartphone này còn nổi bật qua thiết kế cong 3D độc đáo với màn hình AMOLED 120Hz. Ngoài ra, dung lượng pin của điện thoại 5000mAh cộng thêm sạc nhanh 33W cho cả ngày dài sử dụng.",Điện thoại,Hãng khác,4990000.0
92987,iPad mini 7 2024 5G 128GB | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,17990000.0
23604,Samsung Galaxy Tab S6 Lite 2024,"Samsung Tab S6 Lite mới 2024 sở hữu màn hình 10,4 inch đi cùng tấm nền IPS LCD 16 triệu màu sắc nét. Máy tính bảng chạy trên con chip Exynos 1280 được sản xuất trên tiến trình 5nm cùng viên pin dung lượng 7040 mAh. Tab S6 Lite còn sở hữu camera với ống kính chính 8MP và ống kính selfie 5MP.",Máy tính bảng,Samsung,7360000.0
83041,Sony Xperia 1VI 12GB 256GB,"Sony Xperia 1 VI 12GB 256GB là flagship mới của nhà Sony với chipset Snapdragon 8 Gen 3 tiến trình 4nm, bộ nhớ RAM 12GB và dung lượng lưu trữ 256GB. Màn hình 6.5 inch chất lượng FHD+, tần số quét 120Hz cùng tấm nền OLED chất lượng. Camera chính 48MP với cảm biến Exmor T cùng camera selfie 12mP. Pin lớn tới 5000mAh và 30W công nghệ sạc nhanh Qi cho trải nghiệm thú vị.",Điện thoại,Hãng khác,32990000.0
59734,OPPO Find N3 16GB 512GB,,Điện thoại,OPPO,44990000.0
62717,OPPO A18 4GB 128GB,"OPPO A18 là chiếc điện thoại giá rẻ, cấu hình ổn với chip Mediatek Helio G85, có tiến trình đến 12nm, dung lượng RAM 4GB và bộ nhớ trong 128GB. Máy có trang bị màn hình 6.56 inches cùng viên pin 5000mAh. Bộ 2 camera sau 8MP và camera 2MP cùng camera selfie 5MP, cho chất lượng chụp ảnh sắc nét.",Điện thoại,OPPO,3990000.0
99776,TECNO CAMON 40 Pro 8GB 256GB,,Điện thoại,Hãng khác,6870000.0
93961,Mac mini M4 2024 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,24990000.0
53269,Samsung Galaxy A35 5G 8GB 128GB,"Samsung Galaxy A35 là một lựa chọn đáng chú ý trong phân khúc điện thoại tầm trung, nổi bật với màn hình Super AMOLED 6.6 inch tần số quét 120Hz mượt mà. Điện thoại được trang bị camera chính 50MP hỗ trợ OIS, mang lại khả năng chụp ảnh ổn định và chi tiết. Sức mạnh xử lý và hiệu năng tốt của máy đến từ con chip Exynos 1380 kết hợp cùng RAM 8GB.",Điện thoại,Samsung,8290000.0
101844,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,36990000.0
93960,Mac mini M4 2024 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,19990000.0
83931,OPPO A58 8GB 128GB,,Điện thoại,OPPO,5490000.0
102819,MacBook Air M4 13 inch 2025 10CPU 10GPU 24GB 512GB Sạc 70W | Chính hãng Apple Việt Nam,,Laptop,Apple,37990000.0
101624,iPad A16 5G 128GB 2025 | Chính hãng Apple Việt Nam,"iPad A16 11 inch 5G  sở hữu màn hình Liquid Retina 11 inch với độ phân giải 2360x1640 pixel, mang đến trải nghiệm hiển thị sắc nét, màu sắc chân thực. Chip Apple A16 cùng CPU 5 lõi và Neural Engine 16 lõi giúp tăng hiệu suất xử lý, hỗ trợ tác vụ mượt mà. Cùng với đó mẫu iPad A16 này còn sở hữu viên pin 28.93Wh, hỗ trợ vận hành suốt nhiều giờ liền.",Máy tính bảng,Apple,13990000.0
72211,OPPO A79 5G 8GB 256GB,"OPPO A79 5G cung cấp trải nghiệm hình ảnh sắc nét tới từng chi tiết nhờ sở hữu màn hình hiển thị LCD 6.72 inch Full HD+ cùng tần số quét 90Hz hiện đại. Sức mạnh bên trong của máy đến từ chipset Dimensity 6020, 8GB RAM và bộ nhớ 256GB, hỗ trợ đáp ứng được mượt mà hầu hết các yêu cầu sử dụng hàng ngày. Ngoài ra, thế hệ OPPO smartphone này còn đi kèm với cảm biến camera 50MP hiện đại cùng viên pin 5,000 mAh và hỗ trợ sạc nhanh 33W, đảm bảo nâng cấp vượt trội trải nghiệm quay chụp và thời lượng sử dụng.",Điện thoại,OPPO,7490000.0
94090,MacBook Pro 14 M4 10CPU 10GPU 24GB 1TB | Chính hãng Apple Việt Nam,,Laptop,Apple,49990000.0
108833,OPPO A5i 4GB 128GB,,Điện thoại,OPPO,3690000.0
109444,Máy tính bảng Lenovo Idea Tab Wifi 8GB 256GB ZAFR0402VN kèm bút,,Máy tính bảng,Lenovo,7390000.0
109158,TECNO Spark Go 2 4GB 64GB,"Điện thoại Tecno Spark Go 2 sở hữu chip Unisoc T7250, RAM 4GB, bộ nhớ trong 64GB và có thể mở rộng dung lượng nhờ khe cắm thẻ nhớ microSDXC tiện lợi. Máy trang bị màn hình 6.67 inch, độ phân giải HD+ và tần số quét 120Hz cho trải nghiệm mượt mà. Camera chính 13MP kèm đèn flash LED kép, với camera trước 8MP đáp ứng nhu cầu chụp ảnh. ",Điện thoại,Tecno,2590000.0
94099,MacBook Pro 16 M4 Max 16CPU 40GPU 48GB 1TB | Chính hãng Apple Việt Nam,,Laptop,Apple,102490000.0
101613,iPad Air 11 inch M3 Wifi 512GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,24990000.0
109231,Máy tính bảng Lenovo Idea Tab 5G 8GB 256GB ZAFM0711VN kèm bút,,Máy tính bảng,Lenovo,8190000.0
78059,MacBook Air M3 13 inch 2024 8GB - 256GB | Chính hãng Apple Việt Nam,,Laptop,Apple,27990000.0
96195,MacBook Pro 14 M4 10CPU 10GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,44990000.0
59736,OPPO Find N3 Flip 12GB 256GB,,Điện thoại,OPPO,22990000.0
87790,Xiaomi Redmi Pad SE 4G 8.7 inch 2024 (6GB 128GB),,Máy tính bảng,Xiaomi,5400000.0
81819,iPad Pro M4 11 inch Wifi 512GB | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,34490000.0
101856,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,36990000.0
106530,Nothing Phone 3A 12GB 256GB,,Điện thoại,Hãng khác,10190000.0
42337,OPPO Find X5 Pro 5G 12GB 256GB ,,Điện thoại,OPPO,15990000.0
93647,Máy tính bảng Teclast P30 4GB 64GB,,Máy tính bảng,Hãng khác,2490000.0
55753,OPPO A58 4G 6GB 128GB,"OPPO A58 có những thiết kế nổi bật ngoài sự mong đợi. OPPO A58 sở hữu cấu hình ấn tượng với chip Dimensity 700 và khả năng đa nhiệm của RAM 6GB, bộ nhớ trong 128GB. Chưa dừng ở đó, OPPO A58 còn đang được hy vọng sẽ trang bị viên pin 5.000 mAh cùng màn hình 6.72 inch LCD sẽ mang đến những trải nghiệm đặc biệt.",Điện thoại,OPPO,4990000.0
72337,TECNO CAMON 30 8GB 256GB,,Điện thoại,Hãng khác,6380000.0
103058,Điện thoại Itel P55 Plus NFC 8GB 256GB,,Điện thoại,Hãng khác,3490000.0
106781,Huawei MatePad SE 11 inch 4GB 128GB,,Máy tính bảng,Huawei,4490000.0
112271,Samsung Galaxy Tab S11 Wifi 12GB 256GB,,Máy tính bảng,,22990000.0
90682,realme 13+ 5G 8GB 256GB,,Điện thoại,Realme,9490000.0
111276,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Sạc 96W | Chính hãng Apple Việt Nam,,Laptop,Apple,39760000.0
110951,Samsung Galaxy Tab S11 Ultra 5G 12GB 256GB,,Máy tính bảng,,34990000.0
92986,iPad mini 7 2024 5G 256GB | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,20490000.0
101628,iPad A16 5G 256GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,16490000.0
93962,Mac mini M4 Pro 2024 12CPU 16GPU 24GB 512GB | Chính hãng Apple Việt Nam,,Laptop,Apple,34990000.0
87795,Xiaomi Redmi Pad SE Wifi 8.7 inch 2024 (4GB 128GB),"Redmi Pad SE 8.7 inch Wifi là chiếc máy tính bảng mới từ Xiaomi, trang bị vi xử lý MediaTek Helio G85 được sản xuất trên tiến trình 12nm cùng GPU Mali-G52 MC2. Sản phẩm này còn được trang bị màn hình LCD 8.7 inch với độ phân giải 1340 x 800 px rõ nét, đi cùng viên pin dung lượng lớn 6.650mAh với sạc nhanh 18W. Cùng với đó, redmi Pad SE 8.7"" cũng cho khả năng chụp hình ổn với camera chính 8MP, ống kính selfie 5MP.",Máy tính bảng,Xiaomi,3920000.0
101623,iPad Air 13 inch M3 Wifi 128GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,22490000.0
85820,OPPO A18 4GB 64GB,,Điện thoại,OPPO,3290000.0
42898,Xiaomi Redmi Note 11 128GB,,Điện thoại,Xiaomi,4990000.0
99862,TECNO CAMON 40 8GB 128GB,,Điện thoại,Hãng khác,5890000.0
111764,HONOR 400 5G 12GB 512GB ,,Điện thoại,Hãng khác,14230000.0
87123,OPPO A3 8GB 256GB,,Điện thoại,OPPO,6490000.0
100190,Samsung Galaxy Tab S10 FE 5G 8GB 128GB,"Máy tính bảng Samsung Galaxy Tab S10 FE 5G được trang bị vi xử lý Exynos 1580 với cấu trúc 8 nhân, RAM 8GB, bộ nhớ trong 128GB và hỗ trợ thẻ nhớ ngoài lên đến 2TB. Thiết bị sở hữu màn hình 10.9 inch với độ phân giải WUXGA cùng tần số 90Hz. Bên cạnh đó là viên pin 8000mAh kèm sạc nhanh 45W. Máy trang bị camera sau 13MP và camera trước 12MP, đi kèm bút S Pen và hỗ trợ kết nối bàn phím rời.",Máy tính bảng,Samsung,14720000.0
111482,HONOR X6c 6GB 128GB ,,Điện thoại,Hãng khác,4290000.0
101352,Mac mini M4 2024 10CPU 10GPU 24GB 256GB | Chính hãng Apple Việt Nam,,Laptop,Apple,19990000.0
93817,Nothing Phone 2A 5G 12GB 256GB - Chỉ có tại CellphoneS,,Điện thoại,Hãng khác,10190000.0
101615,iPad Air 11 inch M3 Wifi 1TB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,30490000.0
93387,Điện thoại Meizu Mblu 21 6GB 128GB ,,Điện thoại,Hãng khác,2990000.0
102241,Nubia V70 Max 4GB 128GB,,Điện thoại,Hãng khác,2390000.0
58610,OPPO Reno10 5G 8GB 256GB,,Điện thoại,OPPO,10990000.0
101617,iPad Air 11 inch M3 5G 256GB 2025 | Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,23490000.0
85247,OPPO A3 6GB 128GB,,Điện thoại,OPPO,4990000.0
81830,iPad Air 6 M2 13 inch 5G 128GB I Chính hãng Apple Việt Nam,,Máy tính bảng,Apple,26490000.0
106790,Điện thoại Nubia A36 4GB 64GB,,Điện thoại,Hãng khác,1990000.0
102655,MacBook Air M4 15 inch 2025 10CPU 10GPU 16GB 256GB Sạc 70W | Chính hãng Apple Việt Nam,,Laptop,Apple,32990000.0
107053,OPPO A3X 6GB 128GB  ,,Điện thoại,OPPO,4690000.0
